用户ID,死因,最后一条微博发布时间,评论时间,时间差,评论者姓名,评论内容,Tree_Hole,Whaling_Wall,Not_Related
十里清禾w,学业压力/抑郁症/自杀,2020-11-07 02:52:00,2021-10-01 15:57:54,328.0,BEI_IES,国庆快乐，十月快乐，秋天要到了捏，姐妹你要开心哦,0,1,0
十里清禾w,学业压力/抑郁症/自杀,2020-11-07 02:52:00,2021-09-14 02:06:06,310.0,風漫丛野,属于我们高考的这一年已经过去了，我也要成为准大学生了，你还好吗,1,1,0
十里清禾w,学业压力/抑郁症/自杀,2020-11-07 02:52:00,2021-07-06 00:32:43,240.0,芥末章鱼OvO,晚安呀小妹妹,0,1,0
十里清禾w,学业压力/抑郁症/自杀,2020-11-07 02:52:00,2021-07-04 21:30:59,239.0,DY_NLHXQB,跟你说呀！我遇到了很好很好的老师，也交到了很好很好的朋友,1,0,0
十里清禾w,学业压力/抑郁症/自杀,2020-11-07 02:52:00,2021-07-04 21:28:57,239.0,DY_NLHXQB,真好呀，每次来都能看到有人在当天给你留言，你都看到了吧？,0,1,0
十里清禾w,学业压力/抑郁症/自杀,2020-11-07 02:52:00,2021-06-10 00:33:47,214.0,拾伍號宇航員,妹妹 我考完试了 染了个头发还挺好看的 跟喜欢的女生隔了很久也聊上天了 一切好像好一点了呢,1,1,0
十里清禾w,学业压力/抑郁症/自杀,2020-11-07 02:52:00,2021-05-26 01:04:09,199.0,拾伍號宇航員,逃吧 快逃吧 永远的逃吧,1,0,0
十里清禾w,学业压力/抑郁症/自杀,2020-11-07 02:52:00,2021-05-14 03:15:47,188.0,Yumia茉,这个世界好疯狂啊，那个新闻调查结果出来了，又反转了，我都不清楚这是第几次类似的反转了。害，人嘛，起哄呗。不然，怎么是人呢。这都是，本性。互相攻击，你死我活，要与所有争个面红耳赤，要教人臣服于自己。人人都是如此的秉性，区别不过是压得住或压不住。,1,0,0
十里清禾w,学业压力/抑郁症/自杀,2020-11-07 02:52:00,2020-12-13 20:02:50,36.0,阿衍吖0508,昨天吃了超好吃的香芋地瓜丸子，今天也吃了。如果有机会一定要请你尝尝，真的很好吃，甜甜的。,1,1,0
十里清禾w,学业压力/抑郁症/自杀,2020-11-07 02:52:00,2020-12-13 13:09:17,36.0,厌朿,妹妹午好 今天也是大太阳,0,1,0
十里清禾w,学业压力/抑郁症/自杀,2020-11-07 02:52:00,2020-12-13 10:55:10,36.0,xl_二十颗蓝莓,妹妹，在那边好好的照顾自己啊,0,1,0
十里清禾w,学业压力/抑郁症/自杀,2020-11-07 02:52:00,2020-12-13 07:03:03,36.0,方圆市常驻居民-,孤独的人最可怜了,1,0,0
十里清禾w,学业压力/抑郁症/自杀,2020-11-07 02:52:00,2020-12-13 00:08:44,35.0,方圆市常驻居民-,但还是想跟你说晚安 睡个好觉,0,1,0
十里清禾w,学业压力/抑郁症/自杀,2020-11-07 02:52:00,2020-12-13 00:08:30,35.0,方圆市常驻居民-,我觉得我好孤独，我没有真正的朋友。我也不被大家需要着，当下的日子好痛苦，我每天都在努力熬着，害怕哪一天实在坚持不住该怎么办，真的很崩溃。,1,1,0
十里清禾w,学业压力/抑郁症/自杀,2020-11-07 02:52:00,2020-12-13 00:06:53,35.0,方圆市常驻居民-,妹妹晚安 今天把微博下回来了 但之后还要卸载,1,1,0
十里清禾w,学业压力/抑郁症/自杀,2020-11-07 02:52:00,2020-12-12 02:52:59,35.0,绯音喵,如果我不是独生子女 我一定马上就饿死自己 一睡睡过去再也不醒了 操蛋的世界不值得,1,0,0
十里清禾w,学业压力/抑郁症/自杀,2020-11-07 02:52:00,2020-12-11 21:22:04,34.0,小伞子,晚好呀，我情绪最近貌似暂时稳定了..,0,1,0
十里清禾w,学业压力/抑郁症/自杀,2020-11-07 02:52:00,2020-12-10 23:23:34,33.0,我想改每天睡不醒名,妹妹，晚安,0,1,0
十里清禾w,学业压力/抑郁症/自杀,2020-11-07 02:52:00,2020-12-10 20:54:27,33.0,阿衍吖0508,晚上好啊ヽ(ﾟ∀ﾟ)ﾉ!小清禾，我过两天要考英语B级考试啦！我准备好了(●°u°●) 」，明年的四级也会好好加油的！,1,1,0
十里清禾w,学业压力/抑郁症/自杀,2020-11-07 02:52:00,2020-12-10 00:41:14,32.0,西希溪_,每天过着一样的生活，也好累啊，你呢，快乐吗？一定要快乐啊，我也会加油的！,1,1,0
十里清禾w,学业压力/抑郁症/自杀,2020-11-07 02:52:00,2020-12-10 00:37:35,32.0,芥末章鱼OvO,昨天倒大霉了呢，很烦躁。希望今天能更好一点，晚安小妹妹~,1,1,0
十里清禾w,学业压力/抑郁症/自杀,2020-11-07 02:52:00,2020-12-09 00:01:55,31.0,可能是晚风,晚安,1,1,0
十里清禾w,学业压力/抑郁症/自杀,2020-11-07 02:52:00,2020-12-08 22:00:06,31.0,GIOJOGIO,晚安,1,1,0
十里清禾w,学业压力/抑郁症/自杀,2020-11-07 02:52:00,2020-12-08 20:39:22,31.0,厌朿,妹妹好梦,0,1,0
十里清禾w,学业压力/抑郁症/自杀,2020-11-07 02:52:00,2020-12-08 11:30:46,31.0,小伞子,午好呀,1,1,0
十里清禾w,学业压力/抑郁症/自杀,2020-11-07 02:52:00,2020-12-08 01:03:01,30.0,芥末章鱼OvO,晚安呀,1,1,0
十里清禾w,学业压力/抑郁症/自杀,2020-11-07 02:52:00,2020-12-07 23:00:12,30.0,我想改每天睡不醒名,晚安,1,1,0
十里清禾w,学业压力/抑郁症/自杀,2020-11-07 02:52:00,2020-12-07 14:07:59,30.0,厌朿,妹妹下午好呀,0,1,0
十里清禾w,学业压力/抑郁症/自杀,2020-11-07 02:52:00,2020-12-07 02:17:42,29.0,19rnb,晚安,1,1,0
十里清禾w,学业压力/抑郁症/自杀,2020-11-07 02:52:00,2020-12-07 00:11:47,29.0,我想改每天睡不醒名,晚安,1,1,0
十里清禾w,学业压力/抑郁症/自杀,2020-11-07 02:52:00,2020-12-07 00:11:44,29.0,我想改每天睡不醒名,希望一切都能变好,1,0,0
十里清禾w,学业压力/抑郁症/自杀,2020-11-07 02:52:00,2020-12-05 21:47:59,28.0,厌朿,你喜欢的茜茜上热搜啦 话说刘亦菲真的美到爆炸,0,1,0
十里清禾w,学业压力/抑郁症/自杀,2020-11-07 02:52:00,2023-04-29 11:21:35,903.0,不知道起什么昵称更好听,好久不见啊,0,1,0
十里清禾w,学业压力/抑郁症/自杀,2020-11-07 02:52:00,2023-04-29 00:11:23,902.0,风屿n,怎么周围人永远是笑着的,1,0,0
十里清禾w,学业压力/抑郁症/自杀,2020-11-07 02:52:00,2023-04-26 19:49:13,900.0,DD大宁,熬不下去了,1,0,0
十里清禾w,学业压力/抑郁症/自杀,2020-11-07 02:52:00,2023-04-24 22:05:04,898.0,快乐柔柔子,我一定会好起来的,1,0,0
十里清禾w,学业压力/抑郁症/自杀,2020-11-07 02:52:00,2023-04-22 22:23:46,896.0,WydhCDd,如果真的可以天天开心就好了,1,0,0
十里清禾w,学业压力/抑郁症/自杀,2020-11-07 02:52:00,2023-04-22 14:40:29,896.0,Vccy_L_E,熬不过去,1,0,0
十里清禾w,学业压力/抑郁症/自杀,2020-11-07 02:52:00,2023-04-20 16:44:29,894.0,LoKazzz,我好难过呀宝,1,0,0
十里清禾w,学业压力/抑郁症/自杀,2020-11-07 02:52:00,2023-04-20 01:42:48,893.0,WydhCDd,希望所有人都可以健康快乐幸福,1,0,0
十里清禾w,学业压力/抑郁症/自杀,2020-11-07 02:52:00,2023-04-20 01:33:19,893.0,WydhCDd,生命真的好脆弱 人生真是世事无常……,1,0,0
十里清禾w,学业压力/抑郁症/自杀,2020-11-07 02:52:00,2023-04-19 19:39:07,893.0,DD大宁,妹妹，我又来看你了,0,1,0
十里清禾w,学业压力/抑郁症/自杀,2020-11-07 02:52:00,2023-04-19 09:31:55,893.0,z-ttttthhhhhhh,我是逃兵,1,0,0
十里清禾w,学业压力/抑郁症/自杀,2020-11-07 02:52:00,2023-04-18 09:08:37,892.0,DD大宁,来看看你，我今天也很痛苦,1,1,0
十里清禾w,学业压力/抑郁症/自杀,2020-11-07 02:52:00,2023-04-17 06:10:06,891.0,桥北弟中弟,5555555555555我也受了好大的委屈🥹 这个世界真的好难啊,1,0,0
十里清禾w,学业压力/抑郁症/自杀,2020-11-07 02:52:00,2023-04-16 17:37:25,890.0,-沐黎-,还记得你,0,1,0
十里清禾w,学业压力/抑郁症/自杀,2020-11-07 02:52:00,2023-04-15 03:01:37,889.0,WydhCDd,到底我什么时候才能如愿一次呢,1,0,0
十里清禾w,学业压力/抑郁症/自杀,2020-11-07 02:52:00,2023-04-15 03:01:21,889.0,WydhCDd,这个该死的世界,1,0,0
十里清禾w,学业压力/抑郁症/自杀,2020-11-07 02:52:00,2023-04-12 00:13:15,885.0,DD大宁,晚安💤,1,1,0
十里清禾w,学业压力/抑郁症/自杀,2020-11-07 02:52:00,2023-04-10 17:52:13,884.0,楚浅儿123,现在的你一定很幸福吧？不会再像上辈子那样痛苦。。,0,1,0
十里清禾w,学业压力/抑郁症/自杀,2020-11-07 02:52:00,2023-04-10 13:36:26,884.0,熬到凌晨两点半_,是的，恭喜,0,0,1
十里清禾w,学业压力/抑郁症/自杀,2020-11-07 02:52:00,2023-04-08 23:43:28,882.0,-暮黎-,我现在依旧不能回答你，或者我一直也是这么想的。原来已经过去这么久了，不知你现在过得怎么样,0,1,0
十里清禾w,学业压力/抑郁症/自杀,2020-11-07 02:52:00,2023-04-08 23:31:31,882.0,小黄小黄不吃鸡蛋黄,好像是的 让我快快死掉吧,1,0,0
刘学州a,儿童收养/网暴/抑郁症/自杀,2022-01-24 00:02:00,2022-01-24 00:28:26,0.0,Lucky_Rosty,经历了这么多已经熬过来了，没必要因为网上的质疑就做傻事，你还没有把那两个魔鬼送进监狱，你才十几岁以后有很多美好的事情在等着你，千万别做傻事，你如果出事了你的亲生父母只会觉得少了个隐患，难过的是你舅舅舅妈还有姥姥，马上过年了你让他们怎么办啊,0,1,0
刘学州a,儿童收养/网暴/抑郁症/自杀,2022-01-24 00:02:00,2022-01-24 00:49:37,0.0,飘忽在星际的不明物体-,骂你的都是小号，而我们这些支持你的是实打实的大号啊，你在闹着玩对不对，你还可以看到对不对，坚强起来起诉他们啊，我们陪你，只要你好好的,0,1,0
刘学州a,儿童收养/网暴/抑郁症/自杀,2022-01-24 00:02:00,2022-01-24 00:08:57,0.0,摇一摇大肉包,我不许你自杀！傻瓜！不要！未来太美好！不要！,0,1,0
刘学州a,儿童收养/网暴/抑郁症/自杀,2022-01-24 00:02:00,2022-01-24 01:22:24,0.0,也方艺术,学州，阿姨给你微博发过私信，让你打电话给我，是我不积极，我主动找你的联系方式就好了。我知道是没有合适的大人开导你,0,1,0
刘学州a,儿童收养/网暴/抑郁症/自杀,2022-01-24 00:02:00,2022-01-24 01:30:28,0.0,志愿者彭高峰,正想办法呢，联系的人都联系了，打了三亚的电话报警了，警方很快会找到他，等消息！这孩子！我还和他连过一次麦！,0,0,1
刘学州a,儿童收养/网暴/抑郁症/自杀,2022-01-24 00:02:00,2022-01-24 00:26:26,0.0,漠城叨哥爱生活,黑粉们，这是你们要的结果么？,1,0,0
刘学州a,儿童收养/网暴/抑郁症/自杀,2022-01-24 00:02:00,2022-01-24 00:25:38,0.0,我南人的超级经纪人,虽然没有合格的父母  但是以后你可以成为很好的爸爸啊  如果你能靠自己读完大学  帅炸了好吗  再找一份好工作   报答家人  给他们盖新房子  找到自己喜欢的人  和喜欢的人做想做什么的事  然后有自己的小家  多幸福哇  苦难都是短暂的  后边的人生才精彩@刘学州a,0,1,0
刘学州a,儿童收养/网暴/抑郁症/自杀,2022-01-24 00:02:00,2022-01-24 00:07:31,0.0,摇一摇大肉包,加油，洲洲，真希望你是我弟弟，我就能给你一些家庭的温暖。我有一个弟弟，小时候给他打了好几次架，因为他被人欺负，我一个女生把一个男生打哭了。谁欺负我弟弟，我和他玩命。我在石家庄，如果需要朋友，可以来找我，我认你做干弟弟。,0,1,0
刘学州a,儿童收养/网暴/抑郁症/自杀,2022-01-24 00:02:00,2022-01-24 01:42:03,0.0,Qc-7ovei,姥姥把你带走的那一晚，已经是上天对你被拐卖的眷顾了，所以你要好好珍惜这第二次生命。你可以把这次机会看待发生的一切是公平的，要时刻保持乐观。经历过了这么多，又怎能轻易被网上一些人给打倒，你不妨想想能说出那些话的人都是什么学历，人生长路漫漫，越努力越幸运，一切都会越来越好，希望见阅。,0,1,0
刘学州a,儿童收养/网暴/抑郁症/自杀,2022-01-24 00:02:00,2022-01-24 00:54:24,0.0,jianmengting,这时候自杀了，你的父母该负的责任还没有做，官司都还没有打，倒是便宜了他们,1,0,0
刘学州a,儿童收养/网暴/抑郁症/自杀,2022-01-24 00:02:00,2022-01-24 00:06:49,0.0,没什么话好讲的886,缺爱到极端，孩子真的受苦了，好心疼,0,1,0
刘学州a,儿童收养/网暴/抑郁症/自杀,2022-01-24 00:02:00,2022-01-24 01:16:52,0.0,范马克儿,一个15岁的孩子 连一个自己可以住的的地方和家都没有。那些网爆的人 怎么下的去嘴,1,0,0
刘学州a,儿童收养/网暴/抑郁症/自杀,2022-01-24 00:02:00,2022-01-24 01:18:53,0.0,一去不返吧,我是一个被血缘爸妈卖的女孩，庆幸我遇到很宠很爱我的爸爸，从小我也很穷，可是我很开心，爸爸抱我，爸爸带我挖野菜喂猪。爸爸给了我一个父亲能给的所有，所以我不恨，看到他的遭遇这夜里还是哭了出来，多希望学州能坚强下去！,1,0,0
刘学州a,儿童收养/网暴/抑郁症/自杀,2022-01-24 00:02:00,2022-01-24 00:35:49,0.0,Y螃蟹队长Momoko,我三个都报警了，不知道有没有用，人生第一次报警，快救救孩子吧，太可怜了,0,0,1
刘学州a,儿童收养/网暴/抑郁症/自杀,2022-01-24 00:02:00,2022-01-24 03:28:58,0.0,摇一摇大肉包,“有人说州州的遗书的开头是照鹿道森写的，鹿道森要是知道他的遗书给了一个小孩自杀的勇气。”其实，并不是鹿岛森给了孩子自杀的勇气，是他的亲生父母，是这个网络上莫名其妙的黑子，是从前那些霸凌他的人，一起联合起来，亲手把他推向了深渊。州州看到鹿岛森的时候，也只是看到了另一个自己而已。,1,0,0
刘学州a,儿童收养/网暴/抑郁症/自杀,2022-01-24 00:02:00,2022-01-24 03:45:28,0.0,一条东北的美人鱼,就是这种自以为是的东西，一个不要脸的人，自以为是说一个孩子。一个➕一个，才递了一把刀子。看这女的，长的就不是好东……是你加害了一个孩子，你活着干嘛？还硕士？你活着做啥？,1,0,0
刘学州a,儿童收养/网暴/抑郁症/自杀,2022-01-24 00:02:00,2022-01-24 00:14:29,0.0,柯南君向前冲,有没有三亚的，报警啊,0,0,1
刘学州a,儿童收养/网暴/抑郁症/自杀,2022-01-24 00:02:00,2022-01-24 01:06:15,0.0,rickeyyyyyyyyy,你好 弟弟 不知道你现在有刷微博吗？希望你还是能看到我们的留言 最近冬天很冷吧 你到昆明来找我玩吧？昆明很暖和四季如春 如果可以的话 我可以做你姐姐 我很高兴能有你一个那么帅气的弟弟 昆明的天很蓝空气很好 吃的也很好吃 你来玩好不好？,0,1,0
刘学州a,儿童收养/网暴/抑郁症/自杀,2022-01-24 00:02:00,2022-01-24 02:49:39,0.0,林真如520,那些网暴杀人犯们慌了？一个个在连夜删除评论……苍天饶过谁🙏,1,0,0
刘学州a,儿童收养/网暴/抑郁症/自杀,2022-01-24 00:02:00,2022-01-24 05:41:07,0.0,夸我阿,孟婆一定多给他喝两碗汤吧，把这辈子的痛苦全都忘掉，然后继续干净单纯的开始下一个轮回,0,1,0
刘学州a,儿童收养/网暴/抑郁症/自杀,2022-01-24 00:02:00,2022-01-24 03:18:38,0.0,鹭点烟汀ZZ,关注有一段时间了，甚至专门去知乎看了别人整理的所谓证据帖，太可笑了，用所谓的理性和清醒，拿着放大镜去挑一个未成年受害人字里行间的挑毛病，我看你们有大病。有那功夫去谴责一下卖他的父母和中间人不好吗？刚刚看到有人说弟弟被送到医院了，祈祷他一定要平安啊！也希望大家都能活的阳光又善良。,1,0,0
刘学州a,儿童收养/网暴/抑郁症/自杀,2022-01-24 00:02:00,2022-01-24 02:09:06,0.0,蟹老板细粉儿,洲洲已经找到了，知情人士打通电话，是护士接的电话，人已经在接受治疗了，大家的心可以落下了，洲洲命大，今后必成大才🙏🙏🙏,1,0,0
刘学州a,儿童收养/网暴/抑郁症/自杀,2022-01-24 00:02:00,2022-01-24 04:19:05,0.0,一条东北的美人鱼,不是人,1,0,0
刘学州a,儿童收养/网暴/抑郁症/自杀,2022-01-24 00:02:00,2022-01-24 21:42:33,0.0,月半柠乐,学州，来姐姐肚子里吧，今年姐姐要结婚了，准备要个虎宝宝，姐姐家不算大富大贵，只能算是吃穿不愁，姐姐的未婚夫是消防员，姐姐考察了他7年，他是特别好的人，也会是特别好的爸爸，会一直保护你长大记得姐姐在江西上饶，我等着你,0,1,0
刘学州a,儿童收养/网暴/抑郁症/自杀,2022-01-24 00:02:00,2022-01-24 03:17:13,0.0,加点番茄酱吗,他们拿着无形的刀刃一把一把地刺进那个孩子的胸膛，愈陷愈深，看着年轻鲜活的血液顺着刀刃流下，也没有丝毫愧疚。他们装作听不见孩子的呐喊声，在那个氤氲着血腥气息 充斥着呼救声 的狭小空间里，似乎还在看他的伤口说：“这不是还活着吗”。,1,0,0
刘学州a,儿童收养/网暴/抑郁症/自杀,2022-01-24 00:02:00,2022-01-24 03:15:46,0.0,苏之颜,北野武在《不要被骗了》里说:  人至少会有一个优点值得骄傲，什么都好，要去找到它，读书不好，可以运动，如果都不行，你至少善解人意，抱着梦想抱着目标，努力就会成功。不要被这样的话术骗了。什么都没有也很好，人被生下来、活下去、死掉，光是这样，也很厉害。,1,0,0
刘学州a,儿童收养/网暴/抑郁症/自杀,2022-01-24 00:02:00,2022-01-24 13:49:13,0.0,善良博主,这孩子现在一定找到爱他的爸爸妈妈了 ，刚从产房推出来，是个大胖小子呢，一家人全都围了上去，有爷爷奶奶外公外婆舅舅叔叔婶婶哥哥姐姐七大姑八大姨……新的一生，平安顺遂,0,1,0
刘学州a,儿童收养/网暴/抑郁症/自杀,2022-01-24 00:02:00,2022-01-24 03:27:06,0.0,银色飞行船51129,只输出情绪的网民人云亦云，赚流量脏钱的营销众口铄金，她一句他一句的沆瀣一气，却要别人以命证清白。,1,0,0
刘学州a,儿童收养/网暴/抑郁症/自杀,2022-01-24 00:02:00,2022-01-24 00:17:13,0.0,没事就去学习吧,弟弟，这么多年你都过来了为什么要让那些坏人得逞，求求你了不要做傻事,0,1,0
刘学州a,儿童收养/网暴/抑郁症/自杀,2022-01-24 00:02:00,2022-01-24 06:08:10,0.0,吃个蛋卷儿,当他开始死去，全世界都开始爱他，为什么他活着的时候不好好宽慰他。恶言相向的人心里愧疚吗，现世报不怕吗，报应不会不到只是早晚问题🙏一路走好，下辈子投生在爱你的人家吧。,1,1,0
刘学州a,儿童收养/网暴/抑郁症/自杀,2022-01-24 00:02:00,2022-01-24 00:06:59,0.0,柯南君向前冲,我不许你自杀。,0,1,0
刘学州a,儿童收养/网暴/抑郁症/自杀,2022-01-24 00:02:00,2022-01-24 10:49:04,0.0,精神分裂症早期患者,别人说你为了钱 可你明明就没收,0,1,0
刘学州a,儿童收养/网暴/抑郁症/自杀,2022-01-24 00:02:00,2022-01-24 00:07:36,0.0,i眉砂,卧槽 报警！！！,0,0,1
刘学州a,儿童收养/网暴/抑郁症/自杀,2022-01-24 00:02:00,2022-01-24 14:59:49,0.0,Nick-pat,吕警官，不要搅乱生父母的家庭是你该说的话么，追究买卖儿童的责任不才是你应该干的事么，真是人民的好警察,1,0,0
刘学州a,儿童收养/网暴/抑郁症/自杀,2022-01-24 00:02:00,2022-01-24 00:42:45,0.0,把幸福分一杯羹,你受苦了，但是还是要活着呀，不管怎么活着都是胜利，不要因为自证情结而害了自己，之前一个女网红因为网友逼的真的喝了毒药，死了之后骨灰还被人偷偷卖了做阴婚。不管怎么样，活着也是一种胜利。不要为了争一口气而去自杀，道德感不要太高，一定要找心理医生开导自己,0,1,0
刘学州a,儿童收养/网暴/抑郁症/自杀,2022-01-24 00:02:00,2022-01-24 02:51:06,0.0,尚适意Sansy,躲在屏幕背后的用小号杀人的人，你们良心不会痛吗？？？？这是活生生的一条命啊！！！,1,0,0
刘学州a,儿童收养/网暴/抑郁症/自杀,2022-01-24 00:02:00,2022-01-24 03:05:14,0.0,泡沫-wy,一个十几岁的孩子，能写出这样的经历，思路清晰，文章通透，一定是个善良且努力的孩子,0,1,0
刘学州a,儿童收养/网暴/抑郁症/自杀,2022-01-24 00:02:00,2022-01-24 00:33:20,0.0,谁懂小妖,学州，你别做傻事，阿姨私信你，给你说说我的故事，人生很难，但我们依旧要好好活着！,0,1,0
刘学州a,儿童收养/网暴/抑郁症/自杀,2022-01-24 00:02:00,2022-01-24 02:57:33,0.0,pxmy,就算你问他们要房子也没错啊，生孩子两个成年人就不需要负责了吗？遗弃孩子难道就不是犯法的吗？说你的人里面有几个全靠自己活到今天啊，嘴巴一张，饭就送到口里了。有什么资格说别人要自力更生啊。弟弟，你不要害怕，还有千千万万个我们都会一直关注你。虽然也不知道能做些什么。请你记得还有我们。,1,1,0
刘学州a,儿童收养/网暴/抑郁症/自杀,2022-01-24 00:02:00,2022-01-24 00:28:00,0.0,肥肠郝艾博,你才十几岁，好好活着！！！！,0,1,0
刘学州a,儿童收养/网暴/抑郁症/自杀,2022-01-24 00:02:00,2022-01-24 01:14:04,0.0,可爱的小面豆,那些黑子真的是太过分了，网爆一个小孩算什么狗屎，乖乖快回来吧。千万不要做傻事。,1,1,0
刘学州a,儿童收养/网暴/抑郁症/自杀,2022-01-24 00:02:00,2022-01-24 08:44:43,0.0,社会主义大麻麻,我就想说 我希望网暴的那几个大号付出法律代价 而不是销号就行 请平台尽到自己的义务和社会责任@新浪新闻 @微博客服  谢谢了,1,0,0
刘学州a,儿童收养/网暴/抑郁症/自杀,2022-01-24 00:02:00,2022-01-24 05:22:31,0.0,咕噜咕噜果燕,我觉得是他父母买的水军畜牲父母。太恶心了,1,0,0
刘学州a,儿童收养/网暴/抑郁症/自杀,2022-01-24 00:02:00,2022-01-24 01:07:06,0.0,邹栎316,那个不负责任的父母，那些喷子都还没受到惩罚呢，你怎么能结束自己的生命，你应该活的更好，让他们后悔，让他们嫉妒，姥姥姥爷爷爷奶奶还等着你养老呢  你怎么能让他们白发人送黑发人呢？,0,1,0
刘学州a,儿童收养/网暴/抑郁症/自杀,2022-01-24 00:02:00,2022-01-24 00:27:52,0.0,三生石前只一眼,这个世间不值得，但是，一定有值得的人更好的人在今后的人生等你，你真的不想看看她的样子吗？人民币都做不到人人爱，明星，伟人都有人喷，孩子你说是不是，人都有影子啊,0,1,0
刘学州a,儿童收养/网暴/抑郁症/自杀,2022-01-24 00:02:00,2022-01-24 15:53:00,0.0,一只圆滚滚第滴小彤子,嘿，学州，破壳日快乐！今天是一个值得高兴的日子，你是一个虎宝宝，现在的你应该在产房里嘤嘤啼哭吧！身边有好多爱的你的家人，我猜你现在应该是躺在妈妈温暖的臂弯里睡的香甜，爸爸在一旁乐的合不拢嘴，看着你，时不时，夸赞你这小宝贝真可爱祝你日后平安喜乐，健康成长好好享受这一世的爱与温暖,0,1,0
刘学州a,儿童收养/网暴/抑郁症/自杀,2022-01-24 00:02:00,2022-01-24 00:38:04,0.0,其妙--,大家不要再拨打报警电话了，警方已经了解了,0,0,1
刘学州a,儿童收养/网暴/抑郁症/自杀,2022-01-24 00:02:00,2022-01-24 11:59:17,0.0,夏日的豆子,孟婆，给州州碗里多放点糖吧，十五年过的太苦了,0,1,0
刘学州a,儿童收养/网暴/抑郁症/自杀,2022-01-24 00:02:00,2022-01-24 00:53:50,0.0,呦呦米,虽然我有父母弟弟，没被遗弃过，还结了婚，生了孩子。但我对人生最深的体会就是，人要靠自己，也只能靠自己。孩子，好好活下来，千万不要做傻事。为这些人，不值得。,1,1,0
刘学州a,儿童收养/网暴/抑郁症/自杀,2022-01-24 00:02:00,2022-01-24 06:27:09,0.0,百变怪伽,你们杀了他，等着吧，会有人来找你们报仇的,1,0,0
刘学州a,儿童收养/网暴/抑郁症/自杀,2022-01-24 00:02:00,2022-01-24 07:00:36,0.0,收服大嘴怪,何时能惊醒社交平台对于网暴的制止,1,0,0
刘学州a,儿童收养/网暴/抑郁症/自杀,2022-01-24 00:02:00,2022-01-24 01:04:38,0.0,奔跑的小码达,打了三亚110，说己经派人去找了，找到了会在网上公布,0,0,1
刘学州a,儿童收养/网暴/抑郁症/自杀,2022-01-24 00:02:00,2022-01-24 06:37:21,0.0,是千寻的兔子啊,一路走好啊宝宝！活着没人叫你一声！现在让我放肆叫你一声吧！下辈子要擦亮眼睛找爸爸妈妈哦！,0,1,0
刘学州a,儿童收养/网暴/抑郁症/自杀,2022-01-24 00:02:00,2022-01-24 05:36:58,0.0,悠然的秘密花园1999,为什么想不开啊！等了一夜的消息，你还是走了🙏可怜的孩子，遗弃卖掉他的亲生父母，欺凌他的同学，猥亵歧视他的老师，网暴他的键盘侠！他死了！你们都是凶手！那么怀有善意的孩子为什么是这种下场！伤害他的这些人，你们的良心呢！,1,1,0
刘学州a,儿童收养/网暴/抑郁症/自杀,2022-01-24 00:02:00,2022-01-24 00:17:13,0.0,小狗贴贴brat_,他不会是设好了定时发布 其实人早就…千万不要啊要过明年的生日呀！,1,1,0
刘学州a,儿童收养/网暴/抑郁症/自杀,2022-01-24 00:02:00,2022-01-24 02:11:55,0.0,宇宙银河星海,听说直播卖货很赚钱，小孩，你要好好的活着，如果你开直播了，你卖什么我都尽量去支持你，没有家就自己挣一个房子。你还有很长的路，这个世界上还有很多好看的风景，别放弃好吗。,0,1,0
刘学州a,儿童收养/网暴/抑郁症/自杀,2022-01-24 00:02:00,2022-01-24 10:28:19,0.0,淇出不意,那对狗男女不配为人，要被千刀万剐,1,0,0
刘学州a,儿童收养/网暴/抑郁症/自杀,2022-01-24 00:02:00,2022-01-25 17:57:14,1.0,阿啾邪,州州给你糖葫芦，是甜的,0,1,0
刘学州a,儿童收养/网暴/抑郁症/自杀,2022-01-24 00:02:00,2022-01-24 00:45:01,0.0,妖嫕知安好,你年纪和我弟弟差不多大真的很心疼，这些事情从来都不是你导致的，你在很努力的上进，也有勇敢面对真的很了不起世界上没有任何人能够感同身受，但还是想拜托你多迟疑一下，千万不要放弃，冬去春来，三亚应该也会很美，我没有看过海，如果弟弟还去三亚玩，也很期待为你的微博点赞，人间温暖常在,0,1,0
刘学州a,儿童收养/网暴/抑郁症/自杀,2022-01-24 00:02:00,2022-01-24 00:56:41,0.0,Lucky_Rosty,大家可以去一些流量明星微博下面评论一下，扩大曝光度。语气好一些，可以参考这种（实在抱歉评论区艾特无关人士，但是情况紧急@刘学州a 这个博主可能要自杀，有没有在三亚的朋友或者是三亚公安局的朋友，能不能救救他）,0,0,1
刘学州a,儿童收养/网暴/抑郁症/自杀,2022-01-24 00:02:00,2022-01-26 02:24:33,2.0,金貂过客,希望你的下一世，每天都能看到温暖的日出,0,1,0
刘学州a,儿童收养/网暴/抑郁症/自杀,2022-01-24 00:02:00,2022-01-24 05:24:32,0.0,小小怪下士·,看完所有的微博   弟弟也只是一个渴望爱的孩子   评论区的那些黑子   说人家去三亚玩坐飞机什么的   孩子养父母去世了之后就再也没有享受过父母的爱了吧   过怕了那种寄人篱下的生活了   以为这次能和父母团聚了   就想出去玩一次   这没什么啊   大多数人想要什么也会和自己的父母说吧    哎 真的难过,1,0,0
