index,评论内容,Year_Month,Tree Hole
1084.0,李医生下午好 我在吃草莓蛋糕 真好吃,2021-12,1
935.0,清明了 李医生在那边还好吗 不知道以后的我会怎样 迷茫中……,2021-04,1
769.0,李医生我学医了 学医真的好难啊,2020-11,1
1050.0,李医生，今天我们学校封校了，刚刚做了核酸，愿我们一切平安,2021-11,1
1364.0,李医生晚上冷吗,2022-12,0
1431.0,李医生李医生真的太分裂了，好多人2022过得一无是处，同时又在诉说各种阳了的惨状！2022年一次又一次来复一年的轮回，还是感染回到过去,2022-12,1
1234.0,李医生 你在那边要好好的哦,2022-07,0
1480.0,🙏🙏🙏加油！,2020-02,0
733.0,生日快乐 李医生,2020-10,0
508.0,面对现实，我选择了沉默。,2020-07,1
1463.0,文亮，三年了，疫情结束了，就像没发生过一样，愿你在那个世界一切安好。。,2023-02,0
1216.0,李医生 ，我好后悔呀，当时群里的优秀团员什么的，我应该争取的，我明明可以但是想着我已经是了，就给其他同学…现在评优秀毕业生，我就差这个奖项…我真的后悔,2022-05,1
789.0,祝一切都好,2020-12,1
385.0,李，今天全国哀悼，我在一个车比较多的地方，防空警报响起后，只有几辆车鸣笛，可能羞于表达吧大多数的车没鸣笛，那几个鸣笛的车反而显得不和谐索性也不鸣了。我摘了帽子，把我儿子的也摘了，儿子还小，到处看哪里来的警报声，我站在人群中没动，低头向你们这些英雄致敬！,2020-04,1
1248.0,晚安,2022-08,1
1361.0,晚安，李医生,2022-12,0
1417.0,李医生，时间好快天亮了，所有政策都放开了，三年的战争结束了，你在那边看到了嘛,2022-12,0
454.0,晚安,2020-06,1
431.0,李医生，我来看你啦～生活过得很累，希望能快快好起来吧～,2020-05,1
278.0,早上好,2020-04,1
40.0,R.I.P,2020-02,0
1449.0,李医生，我现在恍然发现，其实打个工挣钱而已，何必上头，我知道我一直被针对，我一直是人家的眼中钉，肉中刺，若非是法制社会，有法律的制裁，想必都想杀我了，我告诉自己我很好，会好的,2023-01,1
268.0,谢谢您,2020-04,0
917.0,李医生，我国已经成功研发出新冠疫苗了最近即将全民普及了！,2021-03,1
639.0,一路走好 英雄.,2020-09,0
1278.0,请把他带走吧  或者 他们,2022-09,1
547.0,李医生，你好，希望你能够好好的，你很棒，我们赞扬您这样的人。,2020-08,0
1443.0,新年快乐呀 李医生 ❤,2023-01,0
865.0,哈喽,2021-02,1
1349.0,谢谢您，李医生。,2022-12,0
1356.0,亮哥，全国都解封了,2022-12,1
1173.0,对了医生，我今天下午胃疼的时候睡着了，结果醒来已经好晚了，还有一堆消息等着我处理，结果我刚清醒一点的时候我爱豆就在软件上发来了消息，是他唱的歌...当时一下被治愈到想哭，谢谢巧合赋予的追星的意义,2022-03,1
1293.0,在你的老家，锦州。那边不做核酸，我问当地的伙伴几天一做啊？他们说锦州太穷了，所以做不起。但是街上挺热闹的亚子。,2022-09,1
1357.0,李医生，23年快乐,2022-12,0
1421.0,这病毒一点也不温和，我感觉要死了，疼死我了，头疼屁股疼脸部还随着脑袋的疼痛抽搐，跟精神病发作似的。高烧三天了都不退，吃药不管用，不能躺不能坐，一直呕吐，我都三天没睡觉了，只能测坐着眯一下，一闭上眼就噩梦连连一直被追杀。这种重症应该留给那些天天闹事的才对，凭啥是我,2022-12,1
136.0,早安李医生,2020-03,0
512.0,李医生 吃了越南粉有种老乡见老乡的感觉哈哈哈哈,2020-07,1
1065.0,累了,2021-12,1
423.0,各位晚安啦~520快乐~,2020-05,1
222.0,李医生，中国是最棒的，你们都是英雄，愿你在那边没有病痛,2020-03,0
1007.0,李医生，提前祝你在那边国庆快乐，想你～,2021-09,0
612.0,走好,2020-09,0
1209.0,你在那边要照顾好自己哦 李医生,2022-05,0
457.0,怎么会突然想起你,2020-06,0
731.0,早安李医生,2020-10,0
1014.0,下午好,2021-10,1
1003.0,中秋快乐李医生,2021-09,0
1430.0,突然就变成了小阳人了，高烧反复，全身酸痛。就这一减弱的病毒都那么难受了，更何况当年。李医生，放心吧，我们都熬过来。,2022-12,1
1384.0,三年了，我们永远记得你,2022-12,0
1034.0,中午好啊李医生,2021-11,0
1311.0,再看到这个微博，眼泪也不自主的掉下来了，晚安啦，李医生,2022-11,0
1508.0,晚安😴李医生,2020-04,0
928.0,睇到唔钟意既野,2021-04,1
381.0,又是阳光明媚的一天 你在天堂还好吗？希望你每天都有很多好吃的 开开心心的,2020-04,0
961.0,李医生，庆余年2今年年底要开拍啦！,2021-06,0
205.0,李医生。我最近状态不是很好。但是所有人都在努力呀。不能放弃。加油。,2020-03,1
1039.0,亮哥，今天科目四考试哦,2021-11,1
716.0,今天是抗击新冠表彰大会，您应该到现场了吧,2020-09,0
1055.0,亮哥，这么多评论，有负能量，有正能量，有絮絮叨叨，也有娓娓道来。好像没人关心你能不能看完，不过，你这么好的一个人，应该是翻着评论仔仔细细的看完吧。,2021-11,0
188.0,"为众人抱薪者,最终冻毙于风雪之中，这个国家对不起你！",2020-03,0
1427.0,三年了，我不知道是结束了还是真正的开始。充满未知的未来才更加让人恐惧，我想你也面对过那样的未知。但无论如何我们阻挡不了历史的长河继续向前奔涌，我们也只有拿出自己勇气，羽翼去保护自己的家人，就像你当初一样，谢谢，真的感谢。,2022-12,1
210.0,李医生，我来看看你，告诉你一个好消息，疫情有所好转了，望你在另一个世界都安好！,2020-03,0
736.0,我又来了。最近太累了 你咋样,2020-10,1
185.0,想你了，再回来看看，肺炎还没结束，好想出去玩,2020-03,1
1109.0,早安所有的朋友们,2022-01,1
1465.0,晚安,2023-03,1
499.0,怀念。亮仔,2020-07,0
297.0,我喜欢下雨,2020-04,1
327.0,会永远记住你的名字的,2020-04,0
364.0,五一了，五天。原则上休假不出省,2020-04,1
1158.0,亮哥  晚安,2022-03,0
155.0,李医生，安息吧,2020-03,0
206.0,李医生，我们全人类都遭罪了，现在找不到罪人了，怎么办？！这个全世界病毒的局该如何解？！,2020-03,1
411.0,晚安 李医生,2020-05,0
742.0,我在想中国要是能担负起拯救全世界的使命，该多好啊！,2020-10,1
1125.0,李医生，西安疫情还在继续，可能回家过不了年了，天天泡面挂面饺子，然后弟弟又要年底结婚，猫粮也快完了，存款为负，突然就感觉很失落~,2022-01,1
631.0,unfair,2020-09,1
257.0,中午好,2020-04,1
1060.0,早，李医生，,2021-12,0
106.0,加油啊，一定一定要挺住啊！,2020-02,0
45.0,早日康复,2020-02,0
199.0,你好，李医生，疫情已经全球蔓延了,2020-03,1
1214.0,李医生：生活一直都是一团糟，思想稚嫩不成熟对未来没有任何兴趣，从小到大我都是过着摆烂的人生,2022-05,1
842.0,好累啊最近。 你最近还好么？,2021-01,1
1423.0,李医生 新年快乐 今天是2022年最后一天 新冠也三年了 终于过去了,2022-12,0
895.0,新年快乐新年快乐 一年了,2021-02,1
1372.0,都解封啦，李医生，结束啦,2022-12,1
793.0,谢谢你！辛苦了！,2020-12,0
477.0,李医生，我又又又胖了，工作后，咋这么容易胖,2020-06,1
1276.0,别在意。未来会更好的。对吗？,2022-09,1
386.0,下周天津的高三初三孩子们就要开课啦！我们单位也正式复工了！感觉除了需要戴口罩出行量体温进门，其它没啥不一样了！谢谢你和所有的医护工作者，为我们普通人撑起了这片天！,2020-04,1
676.0,老李，来看看你。愿一切都好！,2020-09,0
1011.0,生活好难啊，第一次工作，这周是上班的第二周，今天感觉到很挫败啊。从事电商运营行业，工作内容大概是接手完成了，但是不明白为什么这么操作，今天一个资历比较老的姐姐问我的问题我都回答不了，只知道怎么操作电脑，但不知道为什么这么操作，我到现在不是很明白电商运营，我现在一直在否定自己,2021-09,1
1289.0,觉得今天很脆弱。跟男朋友的感情已经维持不下去了。很累。希望他提出分手吧。两个人各自安好。想结婚有个幸福的家。着急不来的。慢慢等待吧。,2022-09,1
276.0,早鸭,2020-04,1
1277.0,长春又有疫情了，我开学又延迟了,2022-09,1
420.0,思念是一种病......,2020-05,1
412.0,李医生五一快乐,2020-05,0
1305.0,晚安呐，李医生,2022-11,0
1127.0,李医生  疫情还没有结束  有了更多的变异株  想回家陪家里人好好过个年  但是不可以乱跑  好希望我们能够一起看到疫情结束,2022-01,1
559.0,李医生，最近还好吗，哈哈，我最近不太好，在参军入伍和放弃之间在徘徊，我知道当兵是一个不错的选择，但是我本意却不是有很大的意愿去的，并且违背自己的内心想法去做一件事情我真的做不到！所以我现在究极的矛盾。（不过万事都得靠自己，我觉得遵从自己的内心走总是没错的你觉得呢李医生）,2020-08,1
684.0,致敬人民英雄，我们永远记得您,2020-09,0
340.0,晚安李医生，愿天堂安好，人间没有疾病,2020-04,0
97.0,还没等到庆余年2呢，你回来好不好,2020-02,0
115.0,惋惜就算如今的铁腕也打不没形式主义真的痛心,2020-02,1
835.0,救赎,2021-01,1
1375.0,三年前的事情，还历历在目,2022-12,1
888.0,像烟花 灿烂又短暂,2021-02,1
1275.0,真的希望越来越好,2022-09,1
1469.0,不快乐 但是觉得自己不应该不快乐,2023-03,1
1399.0,三年了 谢谢您 一切都结束了 感恩,2022-12,0
244.0,现在基本上都已经恢复到疫情之前的情况了，现在还只有武汉在封城。所有的新增病例都是输入性的。。付出了巨大的代价之后，我们终于看到了胜利,2020-03,1
950.0,老李，我来看你了。我最近比较纠结，迷茫的有些不晓得下面该怎么办,2021-05,1
1333.0,你快回来吧,2022-12,0
1128.0,李医生呀！似乎26年一直善意的对待这个世界，可是世界为什么这么对我呀！26岁可能是癌症，我该怎么面对，最终原来我才是可怜人！,2022-01,1
522.0,李医生节日快乐,2020-08,0
643.0,向您致敬！,2020-09,0
308.0,永不忘。,2020-04,0
1503.0,读完了答记者问，心里很难受💔,2020-03,1
102.0,你的手机，你爱人不知能不能收到,2020-02,0
1022.0,李医生国庆节快乐！,2021-10,0
1069.0,李医生，中午好,2021-12,0
749.0,今天特别烦躁，感觉什么都不对，是我自己的错吧？是不是太把自己当回事了，还是我心理太幼稚？为什么耍心机的人可以在人群里游刃有余，而实实在在的人，却忍受着孤独，老李，你说呢？,2020-10,1
154.0,时间太快了…,2020-03,1
418.0,不能熬夜了我要睡了拜拜,2020-05,1
1168.0,我只是默默看着这些留言，不易啊,2022-03,1
422.0,几天不来了，晚上好了，老弟,2020-05,0
794.0,早上好，李医生,2020-12,0
916.0,兄弟，新的一周又开始了。加油,2021-03,1
501.0,早上好来看你,2020-07,0
930.0,突然间又想起你，小兄弟！,2021-04,0
920.0,有一万句宽慰自己的话，上一秒想开，下一秒想不开陷入困境，还是走不出大舅灯尽油枯的阴霾。无可奈何夕阳西下，流水无情亲情无价呀。,2021-03,1
885.0,李医生，新年快乐！,2021-02,0
1102.0,新年快乐呀,2022-01,1
474.0,恭喜你！小天使来了,2020-06,0
399.0,晚安李医生,2020-05,0
1134.0,新年好呀,2022-02,1
1076.0,老李啊今天连上4节近似代数快学吐了,2021-12,1
425.0,李医生，除了病毒，还有社会上的各种顽毒，我们该怎么办？,2020-05,1
401.0,早,2020-05,1
706.0,李医生，如果你能看到多好呀！！！//@看尽云卷云舒2013:李医生 应勇书记说你是新时代最可爱的人 是民族的脊梁,2020-09,0
378.0,李医生午好，今天天气特别好，路上也渐渐恢复正常了。我现在走路去学生家里家教，他是个毕业班的孩子，真希望他能考上个好的学校。,2020-04,1
348.0,这个春天异常的冷。经常想起你。,2020-04,0
1335.0,又一年了,2022-12,1
655.0,来看看你，李医生。,2020-09,0
1400.0,三年啦！结束啦！李医生你在天堂看到了没？,2022-12,0
372.0,你好呀李医生，有消息说我们这个学期可能不开学了，有点担心我宿舍里的东西嘞。还有，想回武汉吃热干面了。,2020-04,1
1444.0,新年快乐李医生！！！我们会越来越好吗！？？会吧？！！,2023-01,1
893.0,春天来了 天气晴朗 适合郊游了 晒晒太阳,2021-02,1
1068.0,但愿能一觉到天亮,2021-12,1
1141.0,李医生  我想一志愿读研,2022-02,1
1313.0,考编又失败了，想家想爸爸妈妈，又没有脸回去,2022-11,1
414.0,五四青年呀～,2020-05,1
1535.0,李医生生日快乐🎊🎂🎁🎉,2020-10,0
984.0,来看看您,2021-08,0
189.0,愚人节就快到了 希望明天醒来这只是个谎言,2020-03,1
447.0,恭喜您,2020-06,0
923.0,李医生 早安,2021-04,0
79.0,李医生晚安啦！好梦！,2020-02,0
371.0,把工作辞了 活着真累啊 不找工作会被饿死 特别渴望能有一个人理解我陪伴我 我觉得这比钱重要,2020-04,1
741.0,李医生今天我生日，希望我快乐你也快乐,2020-10,1
1484.0,一路走好🙏🙏🙏真心难过！太多的语言无法形容内心的心情！替你愤怒，为你打抱不平！,2020-02,0
1527.0,英雄！！！人们心中永远的榜样，晚安🌙,2020-09,0
439.0,老李，我突然发现自己会对一点小事产生担忧的情绪，需要在脑海里预演好多遍，是不是社交恐惧症,2020-05,1
469.0,从此以后他还会睡到自然醒吗,2020-06,1
395.0,邻居火灾，火灾波及你家房子，邻居看你也遭火灾，看热闹不嫌事大，你会怎么想？但是很多国人就是那种看热闹不嫌事大。,2020-04,1
1246.0,我们都愿意为了社会主义现代化建设奉献自己青春的力量，但我们也希望时代和社会越来越好。听民生，知民意。,2022-07,1
321.0,庆余年宣布拍2了,2020-04,1
108.0,谢谢你  对不起  一路走好,2020-02,0
1225.0,李医生，今天我还没吃饭呢，一点都感觉不到饿啊,2022-06,1
360.0,李医生 我们这里天气很好的呀 中午好呀,2020-04,0
962.0,李医生，突然感觉心里好空啊,2021-06,1
322.0,今天有点冷 多穿衣服,2020-04,1
718.0,谢谢您,2020-10,0
1189.0,[小白菊][小白菊][小白菊],2022-04,0
1217.0,先生 午安,2022-06,0
1185.0,李医生又来看你了,2022-04,0
92.0,我们一定会记得您的，致敬！,2020-02,0
446.0,晚安,2020-06,1
1271.0,又走了27个呢，李医生,2022-09,1
1337.0,愿天堂安好,2022-12,0
1123.0,李医生 西安现在疫情恐怖，河南也开始了，希望疫情早日过去,2022-01,1
1398.0,晚安了李医生 明天又要开始工作了,2022-12,1
1111.0,早呀李医生，今天做了第七次核酸了,2022-01,1
1243.0,李医生，结婚好多要花钱的地方，跟妆2000，三件套或者四件套三四千,2022-07,1
1251.0,李医生今天好啊,2022-08,0
715.0,托克维尔著作笔录 富强 14、战争对于所有国家来说都是灾难，不管民主国家还是其他国家，都有陷入战争的可能性。然而所有国家即使再怎么爱好和平，也都有做好御敌准备的必要。军官虽然有升职的欲望，但是这种欲望并不能是无休止的。军队本身并不能将军队的弊端消除，只有国家才有这个能力。,2020-09,1
1107.0,会好起来的对吗,2022-01,1
808.0,不知道专升本自考真的能上岸吗,2020-12,1
601.0,致敬,2020-09,0
1374.0,这个世界怎么会是这样的,2022-12,1
1404.0,李医生，疫情基本结束了，感谢您，喝一杯吧,2022-12,0
610.0,晚安,2020-09,1
533.0,原来真有自负又目中无人的人,2020-08,1
58.0,加油，李医生。,2020-02,0
900.0,李医生，不被遗忘，就不算真正的逝去，是这样的！您就是这样的存在！,2021-02,0
790.0,新年快乐,2020-12,1
1499.0,晚安晚安💤,2020-03,1
1339.0,这一天真是,2022-12,1
1258.0,晚上好呀，李医生！最近发生了很多事，感觉应付不过来了,2022-08,1
315.0,我们会永远记住您,2020-04,0
530.0,LX一定一定一定要成功,2020-08,1
107.0,醒过来看余庆年呀！！！！,2020-02,0
1087.0,人生太难了 但还是希望未来会越来越好,2021-12,1
1272.0,。。很累 但还要坚持～,2022-09,1
105.0,铭记您是为了不让你第二次离开,2020-02,0
1405.0,终于解封了 李医生 谢谢您 因为有您 我们才能幸存,2022-12,0
762.0,明天要做实验  累啊,2020-11,1
945.0,呜呜呜我没睡着 我跟男朋友吵架了,2021-05,1
734.0,庆余年2启动了,2020-10,1
172.0,尘埃落定，终于这样确诊了,2020-03,1
132.0,对不起，删了的那条评论又回来了，很不愿意这样，但还是想说英雄走好,2020-02,0
1079.0,文亮医生，马上就可以回家了,2021-12,0
1212.0,早安，521，父亲生病，却不能回去照顾。疫情何时能结束，是遥遥无期吗？,2022-05,1
563.0,今天是8.13，我来到昆山已经39天了，每天自己上班、自己吃饭，下班看书，仅仅是那个歌单，和新认识的朋友工作聊天，总是被新朋友们挑逗催着要那个高高女生微信，还有新朋友们让我好好念书。好像什么事都做了，也好像什么都没有做…,2020-08,1
908.0,晚安李医生,2021-03,0
83.0,高尚是高尚者的墓志铭,2020-02,1
636.0,致敬英雄！,2020-09,0
1122.0,李医生早安。希望今天是开心的一天，大家也都要开心奥,2022-01,1
438.0,文亮，广西第七批援湖北省抗疫医疗队员、南宁市第六人民医院护士梁小霞同志，因病情危重，经全力抢救无效，于2020年5月26日12点27分在南宁不幸逝世。,2020-05,1
694.0,李医生，不知道疫情什么时候才可以真正结束,2020-09,1
1470.0,没事的 只是夜晚放大了情绪,2023-03,1
759.0,重度抑郁,2020-11,1
449.0,恭喜李医生,2020-06,0
101.0,R.I.P 我非常 非常难过,2020-02,0
1309.0,过着不尽人意的大学时光,2022-11,1
161.0,欲言又止，早啊！,2020-03,1
1177.0,真的好累啊,2022-04,1
1016.0,头秃,2021-10,1
1457.0,希望2023，家人平安健康。,2023-02,1
1442.0,早安咯假期最后一天啦,2023-01,1
88.0,英雄下次记得去一个有真正民主的地方,2020-02,0
1010.0,李医生，最近忙的没空来看你，而且上一次发朋友圈还是将近一周前，下半年有一堆考试等着我，9月的经纪人，11月的计算机和英语口试，12月的英语四级。我深知自己家庭条件不好，以及想努力向上走，没选择学费高昂的民办本科，而是选择了学费没那么贵的专科，更没有选择复读。,2021-09,1
813.0,早上好，李医生，快一年了，是不是已经是个牙牙学语的小孩子了呢。,2020-12,0
745.0,亮哥，生日快乐啊，我们都会好好的，对吗,2020-10,1
1544.0,加油加油努力💪……,2021-02,1
473.0,还有34天就高考了,2020-06,1
834.0,看一看你,2021-01,0
62.0,等你哦！等你更新微博！,2020-02,0
182.0,晚安啦，老哥，我感觉这次疫情快过去啦,2020-03,1
314.0,李医生，你好！,2020-04,0
303.0,晚下班的收获,2020-04,1
1345.0,李医生，晚安！,2022-12,0
299.0,来看看你,2020-04,0
1522.0,晚安🌙,2020-08,1
174.0,还是留个言，你没错！,2020-03,0
1015.0,生日快乐,2021-10,0
208.0,我考完试了，李医生，英语中完形填空就是写您的，写着写着就流泪了,2020-03,1
91.0,就是啊，再发一条微博吧，一条也好啊,2020-02,0
227.0,亮哥，你在那边过得好吗？愿天堂安好于你。对了，我爸去年四月十七号发生意外导致颅内出血，五月二十五号医治无效，告别了我们，生前没有留下半个只言片语，他的离开，我一直耿耿于怀，最近大半个月来，一直梦见他，梦里他依旧还是那么慈祥，和蔼可亲，麻烦你告诉他，让他少喝点酒，少抽点烟。,2020-03,1
1346.0,谢谢你，李医生,2022-12,0
1489.0,希望有奇迹🙏,2020-02,0
1218.0,要去干辅警了,2022-06,1
164.0,愿您下辈子做一个快乐的普通人,2020-03,0
1193.0,李医生 也不知道这个疫情何时能结束 也不知道什么时候能好起来,2022-04,1
131.0,李医生一路走好，希望在另一个世界遇到的都是善意,2020-02,0
1230.0,又出去找人,2022-07,1
1044.0,一年那么快，还有两个月又该过年了,2021-11,1
358.0,李医生，希望你在那边一切都好,2020-04,0
146.0,李医生 对不起,2020-03,0
953.0,李医生好久没来看你啦 这学期我拿奖学金了！以后我要继续好好学专业课 以后成为和你一样优秀的医学！！,2021-05,1
542.0,《同根》听哭了 以及 你能好好活着就好了,2020-08,1
667.0,我们挺过来了，在那边，照顾好自己❤️,2020-09,1
197.0,亮哥，今天新出了一首抗疫新曲，你听听,2020-03,0
725.0,来看看你,2020-10,0
35.0,回来吧！,2020-02,0
1253.0,重庆真的好热我快要化了,2022-08,1
396.0,最近看了关于三毛的纪录片 很感动 又想再看一遍她的书了 向往她的浪漫和自由  小学还是初一左右是第一次看她的书，那时候特别喜欢她在沙漠里的家  她真的是个特别浪漫有情调的人,2020-04,1
556.0,李医生 今天在补语文作业 又想起了您 您经历了苦痛 但您绝不是一场悲剧 绝对不是的。您是敲响很多人领悟生命和世界的警钟 真的。会一直一直记得您 并且把这一份痛苦永远带下去 谢谢您啊,2020-08,1
406.0,晚安,2020-05,1
180.0,李医生  你可以安息了,2020-03,0
479.0,看到宝宝新闻，有点泪目，祝福你们一家人！,2020-06,0
311.0,致敬！安息,2020-04,0
1231.0,破镜重圆,2022-07,1
624.0,永远铭记,2020-09,0
436.0,最近真的是....水逆，难道是天将降大任于是人也，必先苦其心志，劳其筋骨，空乏其身，行拂乱其所为吗。。。。。好生气啊，该拿满分的，错了一个选择，眼睛还特别疼，作文还没被选上，但。。。我一定要坚持下去,2020-05,1
313.0,笛音长鸣。,2020-04,0
773.0,午睡中想到爸爸 音容笑貌还是从前那样 好想念,2020-11,1
1352.0,哥，我阳了，第六天,2022-12,1
167.0,也许正应了那句话，人间不值得,2020-03,1
1210.0,李医生，你在天堂会想我们嘛？,2022-05,0
827.0,李医生，今天过生日，三十岁了，感觉时间过的好快啊，想起来童年的事情就好像是刚过去不久的样子，转眼间就三十岁了……,2020-12,1
1376.0,疫情要结束了，感谢李医生。,2022-12,0
369.0,文亮，今天，全国默哀，但不包括你这里，这里会络绎不绝，会热闹非凡，都会来看你，跟你说话，跟你聊天，这里，不会默！！,2020-04,1
775.0,李医生，晚上好！今天心情非常不好，去社团做实践志愿者，安排的任务与自己的时间冲突了，本想拒绝，但是根本没有给我拒绝的机会，最后实在没忙过来，全部变成了我的责任，是不是大一没有必要加社团和部门呢！任务多也就算了，还不被人理解，害，好难过,2020-11,1
152.0,上午好呀,2020-03,1
1380.0,等以后一定要去你的城市看一看,2022-12,0
1412.0,李医生，三年的疫情终于告一段落了，虽然还没有彻底结束，但已经可以告慰您一下了，您是此次疫情战役的英雄！,2022-12,0
10.0,走好,2020-02,0
336.0,老李，想对你说一声谢谢。,2020-04,0
1367.0,谢谢你，李医生,2022-12,0
1529.0,💐,2020-09,0
100.0,谢谢你 辛苦了 一路走好,2020-02,0
1379.0,这一刻，我的眼睛湿润了！,2022-12,1
1221.0,李医生，珠海又来了,2022-06,1
333.0,要睡了，太辛苦了……,2020-04,1
647.0,致敬英雄！！,2020-09,0
1513.0,辛苦了。好好休息吧。如果有来生，愿您幸福一生。🙏,2020-04,0
1254.0,感觉大家其实都清醒 但还是选择沉沦,2022-08,1
215.0,老乡，昨天是我活了三十多年来，看新闻联播最认真的一次。,2020-03,1
932.0,如今的状态越来越失控了，不知道该怎么办,2021-04,1
214.0,春天来啦！阳光明媚 人生不如意事十之八九，笑想着那一丝美好,2020-03,1
737.0,另一个世界也要快乐,2020-10,0
1568.0,三年了，结束了，感谢您🙏,2022-12,0
886.0,除夕快乐~李医生,2021-02,0
241.0,李医生，恍惚间已经3月15号了…这几天开始慢慢忙碌起来了，忙到到家只想倒头就睡，才发现不知道什么时候外面的马路上花都开满了，春天终于来了啊，有点想妈妈了，如果在那边遇到她，替我问声好，好不好？我现在有努力好好生活！,2020-03,1
219.0,李医生，今天一天没怎么看书，好烦躁啊，想考公务员好难，事编也没招人。一直没上班急死了,2020-03,1
796.0,心又不静了 晚安,2020-12,1
1255.0,李哥 我今天求了签 是上签,2022-08,1
1360.0,谢谢您，李医生。,2022-12,0
41.0,来看看你,2020-02,0
430.0,我现在路边给你发的，还下小雨在，现在没有刮风了。我粗发了喵喵,2020-05,1
662.0,谢谢您，希望您一切都好,2020-09,0
1002.0,晚安， 李医生,2021-09,0
452.0,我好菜啊,2020-06,1
318.0,您辛苦了，谢谢您,2020-04,0
1260.0,能不能让我回到初中让我重新开始啊 为什么人生不能回头啊！！最好让我从投胎开始重开！！！,2022-08,1
1517.0,亮哥 我想有个娃。可是一直不遂愿无缘🐭宝了。我要不要去全面做个检查呀？但愿以后不要出差那么多了,2020-05,1
480.0,李医生 我希望你这个账号永远存在永远可以评论,2020-06,0
1250.0,一晃两年半了,2022-08,1
1394.0,李医生 放开了 战斗结束了 跟您说一声,2022-12,0
175.0,我们等来春天了，晚安,2020-03,1
851.0,李医生，我前男友又回来找我了，挺没劲的吧,2021-01,1
1085.0,李医生晚上好 我真的好累 希望今晚能睡个好觉,2021-12,1
1139.0,怎么还是百万加,2022-02,1
65.0,下辈子不要做明白人了。,2020-02,1
878.0,谢谢你 晚安,2021-02,0
958.0,庆余年2来了，端午安康,2021-06,1
1447.0,早上好 李医生 今天也是麻烦您帮忙照顾一下我的小宝贝儿～,2023-01,0
1426.0,李医生，跟您说一声，三年了，一切都结束了，一切又都刚开始。,2022-12,0
1317.0,我们胜利了,2022-12,1
1397.0,李医生谢谢你，这是结束也是开始,2022-12,0
1362.0,解封了，李医生,2022-12,0
1471.0,为什么会有私立学校的筷子是要钱的 老师还要钱,2023-03,1
86.0,一时语塞，文亮兄，晚安！,2020-02,0
751.0,李医生 我真的好难过啊看到他和他女朋友的合照还是难受啊他女朋友 真的好漂亮,2020-10,1
294.0,烈士走好,2020-04,0
1207.0,人生怎么这么难,2022-05,1
1169.0,李医生，两年多了 ，新冠疫情再一次来袭国内，依旧想念你,2022-03,0
511.0,医生！武汉的情况现在很OK啦，今年降雨很多，但是没有洪灾哈！,2020-07,1
1432.0,李医生，我在平安夜时阳了，今天直接烧到39.5℃，浑身无力，头晕目眩，难受死了，咽口水都感觉在吞刀片，喉咙一直卡着痰咳不出来。20年时新冠更严重，好难过您当初是承受了多大痛苦后离去的，愿您在另一个世界安好,2022-12,1
1419.0,三年了，李医生，终于结束了，谢谢你你在那边也要好好的,2022-12,0
320.0,李医生 有人还记得你,2020-04,0
126.0,我没想到在进入29岁的这天许的愿望是为陌生人。李医生，希望您再来的时候这世界会变得好一点。李医生的家人你们一定要好好活下去，生活说起来容易过起来太难了，但是真心希望你们一切都好！难过到睡不着觉，你们肯定更煎熬，可是不想让你们这样啊……,2020-02,1
38.0,英雄，感谢。,2020-02,0
421.0,不知道什么时候能勇敢的说几句良心话？,2020-05,1
1174.0,李医生 今天惊蛰 又是春天了 不知不觉两年了 今年老家爆发疫情了 刚到学校就隔离了 隔离的日子好无聊  不想上学了 想快点顺利毕业 想快点工作 想成为一个被需要的人 希望你在另一个世界开心  抱抱你,2022-03,1
1546.0,唉😔,2021-04,1
1493.0,李医生，希望你挺过来，加油💪不要放弃,2020-02,0
1564.0,真是罪过 今年没怎么工作🙏,2022-11,1
237.0,“文哨”你好！你的一位同事刘励，因感染新冠肺炎抢救无效，今日（3月20日）上午9时许在武汉市金银潭医院去世。知情人透露，刘励刚刚在病床上度过她45岁生日，刘励的丈夫已经“瘦得脱形了”。至到今天还有很多人尚未脱离生命危险，如果当时对你不是训戒而是表彰，就不会有这么多人罹难,2020-03,1
746.0,看到庆余年2官宣，第一个想到您。,2020-10,0
261.0,唉,2020-04,1
1149.0,[蠟燭]兩年了。喝杯可樂吧李大夫[可樂][淚],2022-02,0
1171.0,永远的34岁。李医生，世界糟糕极了。全中国到处防疫,2022-03,1
1114.0,老李，还有人想念你，真好！,2022-01,0
1320.0,三年了。,2022-12,1
555.0,李医生，男朋友在当兵，我一直在等他，两年了，每次他连打游戏的时间都有，都不找我视频，真的觉得很心累，因为打游戏的事情和他吵过好几次了，每次他都会说改，结果还不是次次都这样，真的对他积累着失望，失望,2020-08,1
156.0,武汉有了烟火气,2020-03,1
341.0,您听到了吗？全国人民在默哀,2020-04,0
451.0,恭喜,2020-06,0
843.0,考试周好累(´;︵;`),2021-01,1
1548.0,李医生，明天我妈妈活检报告就出来了，希望不是癌症🙏🙏🙏🙏,2021-06,1
534.0,打完针去背书做题上完课去打针,2020-08,1
72.0,求求你活下来好吗,2020-02,0
1119.0,那些牺牲的人，那些逝去的人，我们终究记得并永远怀念,2022-01,1
996.0,感谢这里每一位没有忘记李医生的人！今天看到朋友圈里一位朋友发的李医生微博下的截屏，忽然想到，又半年过去了。真快呀！,2021-08,1
116.0,昨天终于尘埃落定，天使要去天堂了…… 不是病患的我们都呼吸困难……因为无力感太重了……,2020-02,0
